Nd	YALO3	1.06405	1.0654	4F3/2	4I11/2	2030	2	0.18	1.5	P	500	4X14	Xe	-0- 	9/6/1988	7087
Nd	YALO3	1.0652	1.0659	4F3/2	4I11/2	2156	2	0.18	-0- 	P	500	4X14	Xe	-0- 	9/6/1988	7088
Nd	YALO3	1.07255	1.073	4F3/2	4I11/2	2097	2	0.18	10.5	P	490	4X14	Xe	-0- 	9/6/1988	7089
Nd	YALO3	1.07955	1.0802	4F3/2	4I11/2	2156	2	0.18	3	P	600	4X14	Xe	-0- 	9/6/1988	7090
Nd	YALO3	1.0796	1.0803	4F3/2	4I11/2	2270	2	0.18	-0- 	P	700	4X14	Xe	-0- 	9/6/1988	7091
Nd	YALO3	1.0847	-0- 	4F3/2	4I11/2	2318	2	0.18	-0- 	P	530	4X14	Xe	-0- 	9/6/1988	7085
Nd	YALO3	1.0913	-0- 	4F3/2	4I11/2	2373	2	0.18	-0- 	P	530	4X14	Xe	-0- 	9/6/1988	7085
Nd	YALO3	1.0991	-0- 	4F3/2	4I11/2	2318	2	0.18	18	P	500	4X14	Xe	-0- 	9/6/1988	7085
Nd	YALO3	1.34	-0- 	4F3/2	4I13/2	3958	2	0.18	20	P	300	6.3X76	Kr	10	9/6/1988	7085
Nd	YALO3	1.34	-0- 	4F3/2	4I13/2	3958	2	0.18	20	CW	300	6.3X76	Kr	-0- 	9/6/1988	7085
Nd	YALO3	1.3416	-0- 	4F3/2	4I13/2	3958	2	0.18	20	P	300	5X25	Xe	1	9/6/1988	7092
Nd	YALO3	1.3416	-0- 	4F3/2	4I13/2	3958	2	0.18	20	CW	300	6.3X76	Kr	-0- 	9/6/1988	7092
Nd	YALO3	1.3391	-0- 	4F3/2	4I13/2	3953	2	0.18	4.5	P	77	5X25	Xe	0.5	9/6/1988	7092
Nd	YALO3	1.3514	-0- 	4F3/2	4I13/2	4021	2	0.18	4.5	P	77	5X25	Xe	1	9/6/1988	7092
Nd	YALO3	1.3644	-0- 	4F3/2	4I13/2	4092	2	0.18	6	P	77	5X25	Xe	5	9/6/1988	7092
Nd	YALO3+0.3%Cr	1.0645	-0- 	4F3/2	4I13/2	2023	0.9	0.16	6	P	295	5X50	Xe	1.2	9/6/1988	7028
Nd	YALO3+0.3%Cr	1.0645	-0- 	4F3/2	4I13/2	2023	0.9	0.16	6	CW	295	5X50	Kr	910	9/6/1988	7028
Nd	Y3AL5O12	0.891	-0- 	4F3/2	4I9/2	200	1	0.255	6	P	300	13	ArL	0.1	9/6/1988	7000
Nd	Y3AL5O12	0.8999	-0- 	4F3/2	4I9/2	311	1	0.255	6	P	300	13	ArL	0.1	9/6/1988	7000
Nd	Y3AL5O12	0.9358	-0- 	4F3/2	4I9/2	852	1	0.255	6	P	300	13	ArL	0.1	9/6/1988	7000
Nd	Y3AL5O12	0.946	-0- 	4F3/2	4I9/2	852	1	0.255	9	P	300	3X75	Xe	38	9/6/1988	7000
Nd	Y3Al5O12	1.06415	-0- 	4F3/2	4I9/2	2110	1	0.255	6.5	P	300	2.5X14-	Xe	1	9/6/1988	7093
Nd	Y3Al5O12	1.0521	-0- 	4F3/2	4I9/2	2002	1	0.255	4.5	CW	300	2.5X28	W	594	9/6/1988	7000
Nd	Y3Al5O12	1.0615	-0- 	4F3/2	4I9/2	2002	1	0.255	3.6	CW	300	2.5X28	W	330	9/6/1988	7000
Nd	Y3Al5O12	1.06415	-0- 	4F3/2	4I9/2	2110	1	0.255	6.5	CW	300	2.5X28	W	100	9/6/1988	7000
Nd	Y3Al5O12	1.0646	-0- 	4F3/2	4I9/2	2029	1	0.255	-0- 	CW	300	4X76	Kr	-0- 	9/6/1988	7000
Nd	Y3Al5O12	1.0682	-0- 	4F3/2	4I9/2	2146	1	0.255	10	P	300	5X50	Xe	50	9/6/1988	7000
Nd	Y3Al5O12	1.0737	-0- 	4F3/2	4I9/2	2110	1	0.255	4.6	CW	300	2.5X28	Xe	348	9/6/1988	7000
Nd	Y3Al5O12	1.078	-0- 	4F3/2	4I9/2	2146	1	0.255	9	CW	300	4X76	Kr	1700	9/6/1988	7000
Nd	Y3Al5O12	1.1054	-0- 	4F3/2	4I9/2	2461	1	0.255	-0- 	CW	300	4X76	Kr	3000	9/6/1988	7000
Nd	Y3Al5O12	1.1119	-0- 	4F3/2	4I9/2	2514	1	0.255	10.2	CW	300	2.5X28	W	623	9/6/1988	7000
Nd	Y3Al5O12	1.1158	-0- 	4F3/2	4I9/2	2461	1	0.255	10.6	CW	300	2.5X28	W	646	9/6/1988	7000
Nd	Y3Al5O12	1.1225	-0- 	4F3/2	4I9/2	2514	1	0.255	9.9	CW	300	2.5X28	W	676	9/6/1988	7000
Nd	Y3Al5O12	1.0612	-0- 	4F3/2	4I9/2	2002	1	0.255	1	P	77	2.5X14-	Xe	0.2	9/6/1988	7094
Nd	Y3Al5O12	1.061	1.0627	4F3/2	4I9/2	2002	1	0.255	8.5	P	600	5X40	Xe	-0- 	9/6/1988	7095
Nd	Y3Al5O12	1.0637	1.067	4F3/2	4I9/2	2110	1	0.255	19.25	P	900	5X40	Xe	-0- 	9/6/1988	7096
Nd	Y3Al5O12	1.3188	-0- 	4F3/2	4I13/2	3922	1	0.255	6.5	CW	300	4X76	Kr	1900	9/6/1988	7000
Nd	Y3Al5O12	1.32	-0- 	4F3/2	4I13/2	3933	1	0.255	-0- 	CW	300	4X76	Kr	2000	9/6/1988	7000
Nd	Y3Al5O12	1.3338	-0- 	4F3/2	4I13/2	3922	1	0.255	7	CW	300	4X76	Kr	2800	9/6/1988	7000
Nd	Y3Al5O12	1.335	-0- 	4F3/2	4I13/2	3933	1	0.255	7.5	CW	300	4X76	Kr	2100	9/6/1988	7000
Nd	Y3Al5O12	1.3382	-0- 	4F3/2	4I13/2	4034	1	0.255	7.7	CW	300	4X76	Kr	1600	9/6/1988	7000
Nd	Y3Al5O12	1.341	-0- 	4F3/2	4I13/2	4000	1	0.255	-0- 	CW	300	4X76	Kr	2000	9/6/1988	7000
Nd	Y3Al5O12	1.3533	-0- 	4F3/2	4I13/2	4034	1	0.255	6	P	300	6X52	Xe	-0- 	9/6/1988	7000
Nd	Y3Al5O12	1.3564	-0- 	4F3/2	4I13/2	4000	1	0.255	-0- 	CW	300	4X76	Kr	2000	9/6/1988	7000
Nd	Y3Al5O12	1.3572	-0- 	4F3/2	4I13/2	4055	1	0.255	6.5	P	300	6X52	Xe	1.9	9/6/1988	7000
Nd	Y3Al5O12	1.414	-0- 	4F3/2	4I13/2	4000	1	0.255	-0- 	CW	300	4X76	Kr	3500	9/6/1988	7000
Nd	Y3Al5O12	1.444	-0- 	4F3/2	4I13/2	4000	1	0.255	-0- 	CW	300	4X76	Kr	5000	9/6/1988	7000
Nd	Y3Al5O12	1.833	-0- 	4F3/2	4I15/2	5965	1	0.255	-0- 	P	293	3X50	Kr	9	9/7/1988	7000
Nd	Y3Al5O12	1.833	-0- 	4F3/2	4I15/2	5965	1	0.255	-0- 	P	230	3X50	Kr	7.5	9/7/1988	7000
Nd	Y3Al5O12+1% Cr	1.0641	-0- 	4F3/2	4I11/2	2110	1.3	0.21	-0- 	P	300	3X30	Xe	2.1	9/7/1988	7000
Nd	Y3Al5O12+1% Cr	1.0641	-0- 	4F3/2	4I11/2	2110	1.3	0.21	-0- 	CW	300	3X30	Hg	750	9/7/1988	7000
Nd	Y3Al5O12+1% Cr	1.0641	-0- 	4F3/2	4I11/2	2110	1.3	0.21	-0- 	CW	300	3X30	W	800	9/7/1988	7000
Nd	Y3Al5O12+1% Cr	1.0612	-0- 	4F3/2	4I11/2	2001	1.3	0.23	-0- 	CW	77	3X30	Hg	180	9/7/1988	7000
Nd	Y3Al5O12+1% Cr	1.0612	-0- 	4F3/2	4I11/2	2001	1.3	0.23	-0- 	CW	77	3X30	W	440	9/7/1988	7000
Nd	Y3Ga5O12	1.0589	-0- 	4F3/2	4I11/2	1990	1	0.26	6	P	300	5X20	Xe	5	9/7/1988	7000
Nd	Y3Ga5O12	1.0603	-0- 	4F3/2	4I11/2	2005	1	0.26	6	P	300	5X20	Xe	4	9/7/1988	7000
Nd	Y3Ga5O12	1.0625	-0- 	4F3/2	4I11/2	2060	1	0.26	6.5	P	300	5X20	Xe	2	9/7/1988	7000
Nd	Y3Ga5O12	1.0583	-0- 	4F3/2	4I11/2	1990	1	0.26	2	P	77	5X20	Xe	1	9/7/1988	7000
Nd	Y3Ga5O12	1.05975	-0- 	4F3/2	4I11/2	2005	1	0.26	2	P	77	5X20	Xe	7	9/7/1988	7000
Nd	Y3Ga5O12	1.0614	-0- 	4F3/2	4I11/2	2060	1	0.26	3	P	77	5X20	Xe	13	9/7/1988	7000
Nd	Y3Ga5O12	1.3305	-0- 	4F3/2	4I13/2	3930	1	0.26	8	P	300	5X20	Xe	12.5	9/7/1988	7000
Nd	"(Y,Lu)3Al5O12"	1.0642	-0- 	4F3/2	4I11/2	2100	0.3	0.2	-0- 	P	300	4X4X25	Xe	-0- 	9/7/1988	7000
Nd	"(Y,Lu)3Al5O12"	1.0608	-0- 	4F3/2	4I11/2	2100	0.3	0.2	-0- 	P	77	4X4X25	Xe	-0- 	9/7/1988	7000
Nd	"(Y,Lu)3Al5O12"	1.0636	-0- 	4F3/2	4I11/2	2100	0.3	0.2	-0- 	P	77	4X4X25	Xe	-0- 	9/7/1988	7000
Nd	"(Y,Lu)3Al5O12"	1.0726	-0- 	4F3/2	4I11/2	2100	0.3	0.2	-0- 	P	77	4X4X25	Xe	-0- 	9/7/1988	7000
Nd	Y2O3	1.0746	-0- 	4F3/2	4I11/2	1895	1.5	0.34	8	CW	300	0.1X0.25	KrL	0.57	9/7/1988	7097
Nd	Y2O3	1.073	-0- 	4F3/2	4I11/2	1892	1	0.26	2	P	77	2X2	Xe	260	9/7/1988	7000
Nd	Y2O3	1.078	-0- 	4F3/2	4I11/2	1928	1	0.26	2	P	77	2X2	Xe	350	9/7/1988	7000
Nd	Y2O3	1.358	-0- 	4F3/2	4I13/2	3837	1.5	0.34	12	CW	300	0.1X0.25	KrL	0.7	9/7/1988	7098
Nd	Y2O3-ThO2-Nd2O3	1.074	-0- 	4F3/2	4I11/2	2000	1	0.34	22	P	300	4.6X76	Xe	7.8	9/7/1988	7099
Nd	YP5O14	1.051	-0- 	4F3/2	4I11/2	2000	10	0.22	-0- 	P	300	-0- 	ArL	-0- 	9/7/1988	7000
Nd	Y3Sc2Al3O12	1.0595	-0- 	4F3/2	4I11/2	2000	1	-0- 	2	P	300	5X20	Xe	5	9/7/1988	7000
Nd	Y3Sc2Al3O12	1.0622	-0- 	4F3/2	4I11/2	2000	1	-0- 	6	P	300	5X20	Xe	7	9/7/1988	7000
Nd	Y3Sc2Al3O12	1.0587	-0- 	4F3/2	4I11/2	2000	1	-0- 	8	P	77	5X20	Xe	3	9/7/1988	7000
Nd	Y3Sc2Al3O12	1.336	-0- 	4F3/2	4I13/2	4000	1	-0- 	13	P	300	5X20	Xe	10	9/7/1988	7000
Nd	Y3Sc2Ga3O12	1.0583	-0- 	4F3/2	4I11/2	2000	1	-0- 	8	P	300	5X10	Xe	1.5	9/7/1988	7000
Nd	Y3Sc2Ga3O12	1.0615	-0- 	4F3/2	4I11/2	2000	1	-0- 	20	P	300	5X10	Xe	3	9/7/1988	7000
Nd	Y3Sc2Ga3O12	1.0575	-0- 	4F3/2	4I11/2	2000	1	-0- 	2	P	77	5X10	Xe	1	9/7/1988	7000
Nd	Y3Sc2Ga3O12	1.331	-0- 	4F3/2	4I13/2	4000	1	-0- 	14	P	300	5X10	Xe	15	9/7/1988	7000
Nd	YScO3	1.0843	-0- 	4F3/2	4I11/2	1950	0.5	0.24	-0- 	P	300	6X18	Xe	55	9/7/1988	7000
Nd	YScO3	1.077	-0- 	4F3/2	4I11/2	1850	0.5	0.24	40	P	77	6X18	Xe	70	9/7/1988	7000
Nd	Y2SiO5	1.0715	-0- 	4F3/2	4I11/2	2100	1.5	0.24	13	P	300	5X20	Xe	4	9/7/1988	7025
Nd	Y2SiO5	1.0742	-0- 	4F3/2	4I11/2	2100	1.5	0.24	17	P	300	5X20	Xe	5	9/7/1988	7025
Nd	Y2SiO5	1.0782	-0- 	4F3/2	4I11/2	2100	1.5	0.24	20	P	300	5X20	Xe	2	9/7/1988	7025
Nd	Y2SiO5	1.071	-0- 	4F3/2	4I11/2	2100	1.5	0.24	2	P	77	5X20	Xe	1.5	9/7/1988	7025
Nd	Y2SiO5	1.0781	-0- 	4F3/2	4I11/2	2100	1.5	0.24	4	P	77	5X20	Xe	0.5	9/7/1988	7025
Nd	Y2SiO5	1.3585	-0- 	4F3/2	4I13/2	4100	1.5	0.24	20	P	300	5X20	Xe	4	9/7/1988	7025
Nd	YVO4	1.0625	-0- 	4F3/2	4I11/2	1964	1	0.092	-0- 	P	300	5X20	Xe	2.6	9/7/1988	7000
Nd	YVO4	1.0634	-0- 	4F3/2	4I11/2	2000	1	0.092	7	CW	300	4.8	ArL	0.11	9/7/1988	7000
Nd	YVO4	1.0641	-0- 	4F3/2	4I11/2	1964	1	0.092	7	P	300	5X20	Xe	60	9/7/1988	7000
Nd	YVO4	1.0648	-0- 	4F3/2	4I11/2	1985	1	0.092	-0- 	P	300	5X20	Xe	50	9/7/1988	7000
Nd	YVO4	1.0664	-0- 	4F3/2	4I11/2	1985	1	0.092	8	P	300	5X20	Xe	1.3	9/7/1988	7000
Nd	YVO4	1.069	-0- 	4F3/2	4I11/2	2000	0.1	0.033	-0- 	P	90	5X40	Xe	1	9/7/1988	7000
Nd	YVO4	1.0664	1.0672	4F3/2	4I11/2	1985	0.1	0.033	8	P	690	5X40	Xe	-0- 	9/7/1988	7100
Nd	YVO4	1.3425	-0- 	4F3/2	4I13/2	3913	0.1	0.033	8	P	300	5X20	Xe	9	9/7/1988	7000
Nd	YVO4	1.34	-0- 	4F3/2	4I13/2	4000	1.5	0.033	-0- 	CW	300	4.8	ArL	0.5	9/7/1988	7025
Nd	YVO4	1.3415	-0- 	4F3/2	4I13/2	3912	1	0.033	3	P	77	5X20	Xe	15	9/7/1988	7000
Nd	ZrO2-Y2O3	1.0608	-0- 	4F3/2	4I11/2	2000	0.6	0.45	-0- 	P	300	3-6X24-	Xe	7	9/7/1988	7101
Nd	ZrO2-Y2O3	1.332	-0- 	4F3/2	4I13/2	4000	0.5	0.45	130	P	300	5X17	Xe	42	9/7/1988	7000
Sm	TbF3	0.5932	-0- 	4G3/2	6H7/2	1039	0.1	2	5	P	116	5X50	Xe	165	9/7/1988	7000
Eu	Y2O3	0.6113	-0- 	5D0	7F2	859	5	0.87	-0- 	P	220	1X12	Xe	85	9/7/1988	7000
Eu	YVO4	0.6193	-0- 	5D0	7F2	1000	5	0.87	-0- 	P	90	6.3X16	Xe	60	9/7/1988	7000
Gd	Y3Al5O12	0.3146	-0- 	6P7/2	8S7/2	0	2	0.008	20	P	300	3X20	Xe	2400	9/7/1988	7000
Tb	LiYF4 (+10%Gd)	0.5445	-0- 	5D4	7F5	2000	10	5	-0- 	P	300	4X40	Xe	75	9/7/1988	7000
Dy	Ba(Y1.26Er.7)F8	3.022	-0- 	6H13/2	6H15/2	216	2	7	60	P	77	-0- 	Xe	510	9/7/1988	7000
Ho	Ba(Y1.8Ho0.2)F8	2.362	-0- 	5F5	5I5	11260	10	-0- 	-0- 	P	77	-0- 	Xe	555	9/7/1988	7000
Ho	Ba(Y1.8Ho0.2)F8	2.375	-0- 	5F5	5I5	11317	10	-0- 	-0- 	P	77	-0- 	Xe	755	9/7/1988	7000
Ho	Ba(Y1.8Ho0.2)F8	2.363	-0- 	5F5	5I5	11260	10	-0- 	-0- 	P	20	-0- 	Xe	302	9/7/1988	7000
Ho	Ba(Y1.8Ho0.2)F8	3.377	-0- 	5F5	5I5	11293	10	-0- 	-0- 	P	20	-0- 	Xe	295	9/7/1988	7000
Ho	"Ba(Y,Yb)2F8"	0.5515	-0- 	5S2	5I8	385	0.5	-0- 	-0- 	P	77	-0- 	Xe	635	9/7/1988	7000
Ho	BaY1.64Er.03Tm.	2.171	-0- 	5I7	5I8	-0- 	-0- 	-0- 	-0- 	P	295	-0- 	Xe	450	9/7/1988	7102
Ho	BaY1.64Er.03Tm.	2.0644	-0- 	5I7	5I8	352	-0- 	-0- 	-0- 	CW	85	-0- 	W	-0- 	9/7/1988	7104
Ho	BaY1.64Er.03Tm.	2.065	-0- 	5I7	5I8	352	-0- 	-0- 	-0- 	CW	77	-0- 	Xe	46	9/7/1988	7104
Ho	BaY1.64Er.03Tm.	2.0746	-0- 	5I7	5I8	352	-0- 	-0- 	-0- 	CW	85	-0- 	Xe	30	9/7/1988	7104
Ho	BaY1.64Er.03Tm.	2.0746	2.076	5I7	5I8	352	-0- 	-0- 	-0- 	CW	85	-0- 	W	50	9/7/1988	7104
Ho	BaY1.64Er.03Tm.	2.0866	-0- 	5I7	5I8	381	-0- 	-0- 	-0- 	P	77	-0- 	Xe	30	9/7/1988	7104
Ho	BaY1.64Er.03Tm.	2.0866	-0- 	5I7	5I8	381	-0- 	-0- 	-0- 	CW	85	-0- 	W	50	9/7/1988	7104
Ho	BaY1.64Er.03Tm.	2.0555	-0- 	5I7	5I8	310	-0- 	-0- 	-0- 	P	20	-0- 	Xe	9	9/7/1988	7104
Ho	BaY1.64Er.03Tm.	2.074	-0- 	5I7	5I8	352	-0- 	-0- 	-0- 	P	20	-0- 	Xe	55	9/7/1988	7104
Ho	CaF2	0.5512	-0- 	5S2	5I8	270	0.6	0.7	6	P	77	6.5X75	Xe	1200	9/7/1988	7105
Ho	CaF2	2.092	-0- 	5I7	5I8	230	0.6	0.7	6	P	77	3X52	Xe	260	9/7/1988	7105
Ho	CaF2-ErF3 (2%)	2.03	-0- 	5I7	5I8	250	0.5	10	70	P	77	6X45	Xe	140	9/7/1988	7000
Ho	CaF2-ErF3 (3%)	2.06	-0- 	5I7	5I8	250	0.75	-0- 	-0- 	P	298	-0- 	Xe	100	9/7/1988	7106
Ho	CaF2-ErF3 (3%)	2.05	-0- 	5I7	5I8	-0- 	0.75	-0- 	6	P	100	-0- 	Xe	16	9/7/1988	7106
Ho	CaF2-ErF3 (3%)	2.1	-0- 	5I7	5I8	-0- 	0.75	-0- 	-0- 	P	77	5X80	Xe	90	9/7/1988	7106
Ho	CaF2-ErF3 (3%)	2.1	-0- 	5I7	5I8	-0- 	0.75	-0- 	-0- 	CW	65	5X80	Xe	3000	9/7/1988	7106
Ho	CaF2-YF3	2.0318	-0- 	5I7	5I8	80	3	-0- 	90	P	90	5.5X45	Xe	280	9/7/1988	7000
Ho	CaF2-YF3	2.0318	-0- 	5I7	5I8	80	3	-0- 	90	P	77	5.5X45	Xe	145	9/7/1988	7000
Ho	"CaF2-YF3(+Er,Tm"	2.06	-0- 	5I7	5I8	-0- 	0.5	-0- 	-0- 	P	298	-0- 	Xe	100	9/7/1988	7107
Ho	"CaF2-YF3(+Er,Tm"	2.05	-0- 	5I7	5I8	-0- 	0.5	-0- 	-0- 	P	100	-0- 	Xe	16	9/7/1988	7107
Ho	CaMoO4(+.75%Er)	2.0556	-0- 	5I7	5I8	-0- 	0.5	1.3	-0- 	P	77	-0- 	Xe	310	9/7/1988	7000
Ho	CaMoO4(+.75%Er)	2.0707	-0- 	5I7	5I8	-0- 	0.5	1.3	-0- 	P	77	-0- 	Xe	170	9/7/1988	7000
Ho	CaMoO4(+.75%Er)	2.074	-0- 	5I7	5I8	250	0.5	1.3	-0- 	P	77	-0- 	Xe	107	9/7/1988	7000
Ho	CaMoO4(+.75%Er)	2.074	-0- 	5I7	5I8	250	0.5	1.3	-0- 	P	20	-0- 	Xe	45	9/7/1988	7000
Ho	Ca(NbO3)2	2.047	-0- 	5I7	5I8	-0- 	0.5	2.2	-0- 	P	77	3X30	Xe	90	9/7/1988	7000
Ho	Ca5(PO4)3F(+.3%	2.079	-0- 	5I7	5I8	355	3	0.5	60	P	77	6X22	Xe	25	9/7/1988	7108
Ho	CaWO4	2.046	-0- 	5I7	5I8	230	0.5	-0- 	-0- 	P	77	3X52	Xe	80	9/7/1988	7000
Ho	CaWO4	2.059	-0- 	5I7	5I8	230	0.5	-0- 	-0- 	P	77	3X52	Xe	250	9/7/1988	7000
Ho	CaY4(SiO4)3O	2.06	-0- 	5I7	5I8	300	2.5	2.5	55	P	77	7X32	Xe	15	9/8/1988	7109
Ho	ErAlO3	2.1205	-0- 	5I7	5I8	570	2	-0- 	10	P	77	4X15	Xe	80	9/8/1988	7000
Ho	"(Er,Lu)AlO3"	2.001	-0- 	5I7	5I8	200	3.5	-0- 	6	P	77	5X25	Xe	75	9/8/1988	7110
Ho	"(Er,Lu)AlO3"	2.1205	-0- 	5I7	5I8	570	3.5	-0- 	6	P	77	5X25	Xe	30	9/8/1988	7110
Ho	Er2O3	2.121	-0- 	5I7	5I8	-0- 	-0- 	10	-0- 	P	145	12	Xe	20	9/8/1988	7000
Ho	Er2O3	2.121	-0- 	5I7	5I8	-0- 	-0- 	10	-0- 	P	77	12	Xe	5	9/8/1988	7000
Ho	Er2O3	2.121	-0- 	5I7	5I8	-0- 	-0- 	10	-0- 	CW	77	12	W	200	9/8/1988	7000
Ho	Er3Sc2Al3O12+Tm	2.0985	-0- 	5I7	5I8	470	2	-0- 	22	P	77	5.5X20	Xe	10	9/8/1988	7000
Ho	Er2SiO5	2.085	-0- 	5I7	5I8	500	1	0.08	-0- 	P	77	-0- 	Xe	10	9/8/1988	7000
Ho	"(Er,Th,Yb)3Al5O"	2.101	-0- 	5I7	5I8	500	6	-0- 	12	P	77	6X31	Xe	10	9/8/1988	7111
Ho	ErVO4 (+1%Tm)	2.0416	-0- 	5I7	5I8	230	1	-0- 	-0- 	P	77	5X7	Xe	-0- 	9/8/1988	7000
Ho	ErVO4 (+1%Tm)	2.0416	-0- 	5I7	5I8	230	1	-0- 	-0- 	CW	77	5X7	ArL	-0- 	9/8/1988	7000
Ho	GdAlO3	1.9925	-0- 	5I7	5I8	91	3	-0- 	-0- 	P	90	2X20	Xe	240	9/8/1988	7000
Ho	Gd3Ga5O12	1.2085	-0- 	5I6	5I8	500	1	-0- 	-0- 	P	100	5.5X40	Xe	47	9/8/1988	7000
Ho	Gd3Ga5O12	1.404	-0- 	5S2	5I5	11350	1	0.06	-0- 	P	110	5.5X40	Xe	42	9/8/1988	7000
Ho	Gd3Ga5O12	2.0885	-0- 	5I7	5I8	500	1	8.8	-0- 	P	110	5.5X40	Xe	50	9/8/1988	7000
Ho	KGd(WO4)2	2.9342	-0- 	5I6	5I7	5300	4	-0- 	-0- 	P	300	4X48	Xe	25	9/8/1988	7112
Ho	KY(WO4)2	2.072	-0- 	5I7	5I8	300	3	-0- 	-0- 	P	110	5.5X55	Xe	55	9/8/1988	7113
Ho	KY(WO4)2	2.072	-0- 	5I7	5I8	300	3	-0- 	-0- 	P	220	5.5X55	Xe	200	9/8/1988	7113
Ho	KY(WO4)2	2.9395	-0- 	5I6	5I7	5300	3	-0- 	-0- 	P	300	5X30	Xe	14	9/8/1988	7000
Ho	LaNbO4(+0.5%Er)	2.07	-0- 	5I7	5I8	300	0.9	20	8	P	90	6X20	Xe	20	9/8/1988	7000
Ho	LaNbO4	2.851	-0- 	5I6	5I7	5300	2	0.1	8	P	90	6X22	Xe	50	9/8/1988	7000
Ho	LiNbO3	2.0786	-0- 	5I7	5I8	310	2	0.1	8	P	77	6X22	Xe	425	9/8/1988	7000
Ho	LiYF4	0.7505	-0- 	5S2	5I7	5300	2	0.09	12	P	300	3X22	Xe	12	9/8/1988	7000
Ho	LiYF4	0.7498	-0- 	5S2	5I7	5300	2	0.05	-0- 	P	90	6X30	Xe	13.5	9/8/1988	7000
Ho	LiYF4	0.9794	-0- 	5F5	5I7	5300	2	0.1	-0- 	P	90	6X30	Xe	18	9/8/1988	7000
Ho	LiYF4	1.0143	-0- 	5S2	5I6	8800	2	0.05	-0- 	P	90	6X30	Xe	18	9/8/1988	7000
Ho	LiYF4	1.396	-0- 	5S2	5I5	11300	2	0.05	-0- 	P	300	6X30	Xe	78	9/8/1988	7000
Ho	LiYF4	1.392	-0- 	5S2	5I5	11300	-0- 	-0- 	-0- 	P	300	8X8X10	DNGL	0.001	9/8/1988	7000
Ho	LiYF4	1.673	-0- 	5I5	5I7	5300	-0- 	-0- 	-0- 	P	300	8X8X10	DNGL	0.001	9/8/1988	7000
Ho	LiYF4	1.673	-0- 	5I5	5I7	5300	-0- 	-0- 	-0- 	P	115	8X8X10	Xe	24	9/8/1988	7114
Ho	LiYF4	2.0672	-0- 	5I7	5I8	350	2	10	-0- 	P	90	6X30	Xe	75	9/8/1988	7000
Ho	LiYF4	3.914	-0- 	5I5	5I6	8800	-0- 	-0- 	-0- 	P	300	8X8X10	DNGL	0.0018	9/8/1988	7000
Ho	LiYF4 (+5%Er)	2.066	-0- 	5I7	5I8	300	2	-0- 	-0- 	P	77	4.5X24	Xe	40	9/8/1988	7000
Ho	"Li(Y,Er)F4(+6.7"	2.0654	-0- 	5I7	5I8	300	1.7	12	-0- 	P	300	3.2X32	Xe	20	9/8/1988	7115
Ho	LuAlO3	2.1348	-0- 	5I7	5I8	470	-0- 	-0- 	-0- 	P	90	-0- 	Xe	3	9/8/1988	7000
Ho	Lu3Al5O12	2.102	-0- 	5I7	5I8	480	2	-0- 	11	P	77	6X23	Xe	50	9/8/1988	7000
Ho	Lu3Al5O12	2.946	-0- 	5I6	5I7	5400	5	-0- 	11	P	300	6X37	Xe	60	9/8/1988	7000
Ho	Lu3Al5O12(+2%Er	2.102	-0- 	5I7	5I8	480	2	-0- 	11	P	77	6X23	Xe	15	9/8/1988	7116
Ho	Lu3Al5O12(+2%Er	2.102	-0- 	5I7	5I8	480	2	-0- 	11	CW	77	6X23	W	65	9/8/1988	7116
Ho	Lu3Al5O12(+10%Y	2.946	-0- 	5I6	5I7	5400	10	-0- 	-0- 	P	300	5X40	Xe	10	9/8/1988	7117
Ho	à-NaCaErF6	2.0345	-0- 	5I7	5I8	120	1	-0- 	120	P	150	6X20	Xe	300	9/8/1988	7000
Ho	à-NaCaErF6	2.0312	-0- 	5I7	5I8	120	1	-0- 	100	P	77	6X20	Xe	180	9/8/1988	7000
Ho	à-NaCaErF6	2.0377	-0- 	5I7	5I8	120	1	-0- 	100	P	77	6X20	Xe	210	9/8/1988	7000
Ho	NaLa(MoO4)2	2.05	-0- 	5I7	5I8	250	1	8	24	P	90	6X20	Xe	25	9/8/1988	7000
Ho	NaLa(MoO4)2(+2.	2.05	-0- 	5I7	5I8	250	3	10	24	P	90	6X20	Xe	32	9/8/1988	7118
Ho	SrY4(SiO4)3O	2	-0- 	5I7	5I8	300	-0- 	-0- 	-0- 	P	77	6X24	Xe	77	9/8/1988	7119
Ho	YAlO3	2.918	-0- 	5I6	5I7	5300	2	-0- 	-0- 	P	300	5X15	Xe	7.5	9/8/1988	7000
Ho	YAlO3	3.0132	-0- 	5I6	5I7	5600	10	-0- 	9	P	300	5.5X47	Xe	50	9/8/1988	7000
Ho	YAlO3(+30-50%Er	2.123	-0- 	5I7	5I8	474	2	4.8	17	P	300	2-6X50	Xe	300	9/8/1988	7120
Ho	YAlO3(+30-50%Er	2.119	-0- 	5I7	5I8	474	2	6.6	9.8	P	77	2-6X50	Xe	1	9/8/1988	7120
Ho	Y3Al5O12	2.0914	-0- 	5I7	5I8	532	4	4.5	-0- 	P	77	25	Xe	1760	9/8/1988	7121
Ho	Y3Al5O12	2.0975	-0- 	5I7	5I8	462	4	4.5	-0- 	P	77	25	Xe	44	9/8/1988	7121
Ho	Y3Al5O12	2.1223	-0- 	5I7	5I8	518	4	4.5	-0- 	P	77	25	Xe	410	9/8/1988	7121
